freq=960.00Hz 
type, time, id, pos_x, pos_y, pos_z, rot_w, rot_x, rot_y, rot_z, cond
M, 106482292, 3, -211.832718, 810.030457, -161.423584, 1, 0, 0, 0, 3.79
M, 106482292, 4, -268.256561, 816.402954, -174.958969, 1, 0, 0, 0, 4.00
M, 106482292, 5, -176.440887, 810.654175, -162.360870, 1, 0, 0, 0, 4.00
M, 106482292, 6, -152.787766, 811.608826, -163.462128, 1, 0, 0, 0, 4.00
M, 106482292, 7, -130.016998, 811.064758, -167.777802, 1, 0, 0, 0, 3.07
M, 106483333, 0, -313.137848, 818.585205, -181.386139, 1, 0, 0, 0, 3.57
M, 106483333, 1, -240.807220, 809.907043, -165.869583, 1, 0, 0, 0, 4.00
M, 106483333, 2, -316.183807, 816.964172, -223.958084, 1, 0, 0, 0, 4.00
M, 106483333, 3, -211.830750, 810.032166, -161.419296, 1, 0, 0, 0, 4.00
M, 106483333, 4, -268.261871, 816.376160, -174.974045, 1, 0, 0, 0, 3.37
M, 106483333, 5, -176.439835, 810.654114, -162.360535, 1, 0, 0, 0, 4.00
M, 106483333, 6, -152.787048, 811.608704, -163.461472, 1, 0, 0, 0, 4.00
M, 106483333, 7, -130.012329, 811.067078, -167.774048, 1, 0, 0, 0, 4.00
M, 106484375, 0, -313.135864, 818.585388, -181.384995, 1, 0, 0, 0, 4.00
M, 106484375, 1, -240.799316, 809.918152, -165.864456, 1, 0, 0, 0, 3.72
M, 106484375, 2, -316.183411, 816.962341, -223.958069, 1, 0, 0, 0, 4.00
M, 106484375, 3, -211.830536, 810.030701, -161.420090, 1, 0, 0, 0, 4.00
M, 106484375, 4, -268.258942, 816.381042, -174.970230, 1, 0, 0, 0, 4.00
M, 106484375, 5, -176.445145, 810.646057, -162.372375, 1, 0, 0, 0, 3.34
M, 106484375, 6, -152.786362, 811.608643, -163.460846, 1, 0, 0, 0, 4.00
M, 106484375, 7, -130.013336, 811.066650, -167.774460, 1, 0, 0, 0, 4.00
M, 106485417, 0, -313.135986, 818.585388, -181.384964, 1, 0, 0, 0, 4.00
M, 106485417, 1, -240.799500, 809.915833, -165.865326, 1, 0, 0, 0, 4.00
M, 106485417, 2, -316.174988, 816.969055, -223.963272, 1, 0, 0, 0, 3.55
M, 106485417, 3, -211.830338, 810.029358, -161.420868, 1, 0, 0, 0, 4.00
M, 106485417, 4, -268.258057, 816.378479, -174.970886, 1, 0, 0, 0, 4.00
M, 106485417, 5, -176.443115, 810.647217, -162.370041, 1, 0, 0, 0, 4.00
M, 106485417, 6, -152.783478, 811.603455, -163.468079, 1, 0, 0, 0, 3.52
M, 106485417, 7, -130.014389, 811.066284, -167.774933, 1, 0, 0, 0, 4.00
M, 106486458, 0, -313.136108, 818.585449, -181.384933, 1, 0, 0, 0, 4.00
M, 106486458, 1, -240.797775, 809.916687, -165.864838, 1, 0, 0, 0, 4.00
M, 106486458, 2, -316.175903, 816.965698, -223.962418, 1, 0, 0, 0, 4.00
M, 106486458, 3, -211.830460, 810.016968, -161.413513, 1, 0, 0, 0, 3.79
M, 106486458, 4, -268.257050, 816.376038, -174.971481, 1, 0, 0, 0, 4.00
M, 106486458, 5, -176.442764, 810.646301, -162.371033, 1, 0, 0, 0, 4.00
M, 106486458, 6, -152.783081, 811.604309, -163.466110, 1, 0, 0, 0, 4.00
M, 106486458, 7, -130.008118, 811.055603, -167.769516, 1, 0, 0, 0, 3.07
M, 106487500, 0, -313.131531, 818.575378, -181.379486, 1, 0, 0, 0, 3.57
M, 106487500, 1, -240.796021, 809.917542, -165.864273, 1, 0, 0, 0, 4.00
M, 106487500, 2, -316.174591, 816.964783, -223.962952, 1, 0, 0, 0, 4.00
M, 106487500, 3, -211.830154, 810.017273, -161.415634, 1, 0, 0, 0, 4.00
M, 106487500, 4, -268.253387, 816.379395, -174.973038, 1, 0, 0, 0, 3.56
M, 106487500, 5, -176.442368, 810.645264, -162.372009, 1, 0, 0, 0, 4.00
M, 106487500, 6, -152.782135, 811.603699, -163.466354, 1, 0, 0, 0, 4.00
M, 106487500, 7, -130.010391, 811.056885, -167.770935, 1, 0, 0, 0, 4.00
M, 106488542, 0, -313.132416, 818.577148, -181.380356, 1, 0, 0, 0, 4.00
M, 106488542, 1, -240.803711, 809.925110, -165.867111, 1, 0, 0, 0, 3.72
M, 106488542, 2, -316.173370, 816.963806, -223.963516, 1, 0, 0, 0, 4.00
M, 106488542, 3, -211.830002, 810.014648, -161.415543, 1, 0, 0, 0, 4.00
M, 106488542, 4, -268.252869, 816.375854, -174.973511, 1, 0, 0, 0, 4.00
M, 106488542, 5, -176.433289, 810.654480, -162.365692, 1, 0, 0, 0, 3.34
M, 106488542, 6, -152.781204, 811.603027, -163.466629, 1, 0, 0, 0, 4.00
M, 106488542, 7, -130.010620, 811.055420, -167.770767, 1, 0, 0, 0, 4.00
M, 106489583, 0, -313.131989, 818.575989, -181.379761, 1, 0, 0, 0, 4.00
M, 106489583, 1, -240.800400, 809.925049, -165.866043, 1, 0, 0, 0, 4.00
M, 106489583, 2, -316.186737, 816.958557, -223.970490, 1, 0, 0, 0, 3.55
M, 106489583, 3, -211.829834, 810.012085, -161.415421, 1, 0, 0, 0, 4.00
M, 106489583, 4, -268.251617, 816.374146, -174.974228, 1, 0, 0, 0, 4.00
M, 106489583, 5, -176.434418, 810.651672, -162.367905, 1, 0, 0, 0, 4.00
M, 106489583, 6, -152.778290, 811.605835, -163.464355, 1, 0, 0, 0, 3.52
M, 106489583, 7, -130.010803, 811.053955, -167.770584, 1, 0, 0, 0, 4.00
M, 106490625, 0, -313.131653, 818.574707, -181.379166, 1, 0, 0, 0, 4.00
M, 106490625, 1, -240.799683, 809.926453, -165.865860, 1, 0, 0, 0, 4.00
M, 106490625, 2, -316.183044, 816.958374, -223.970016, 1, 0, 0, 0, 4.00
M, 106490625, 3, -211.824966, 810.032043, -161.420609, 1, 0, 0, 0, 3.79
M, 106490625, 4, -268.250366, 816.372314, -174.974960, 1, 0, 0, 0, 4.00
M, 106490625, 5, -176.433136, 810.651855, -162.368134, 1, 0, 0, 0, 4.00
M, 106490625, 6, -152.777695, 811.604614, -163.465042, 1, 0, 0, 0, 4.00
M, 106490625, 7, -129.996826, 811.074097, -167.772995, 1, 0, 0, 0, 3.07
M, 106491667, 0, -313.130035, 818.586121, -181.383804, 1, 0, 0, 0, 3.57
M, 106491667, 1, -240.799026, 809.928040, -165.865677, 1, 0, 0, 0, 4.00
M, 106491667, 2, -316.183350, 816.956848, -223.971207, 1, 0, 0, 0, 4.00
M, 106491667, 3, -211.825562, 810.025757, -161.419617, 1, 0, 0, 0, 4.00
M, 106491667, 4, -268.270081, 816.375549, -174.981705, 1, 0, 0, 0, 3.37
M, 106491667, 5, -176.431793, 810.652161, -162.368286, 1, 0, 0, 0, 4.00
M, 106491667, 6, -152.776535, 811.604370, -163.464981, 1, 0, 0, 0, 4.00
M, 106491667, 7, -129.999420, 811.068970, -167.772369, 1, 0, 0, 0, 4.00
M, 106492708, 0, -313.129852, 818.582886, -181.382339, 1, 0, 0, 0, 4.00
M, 106492708, 1, -240.820755, 809.903625, -165.877060, 1, 0, 0, 0, 3.72
M, 106492708, 2, -316.183624, 816.955505, -223.972458, 1, 0, 0, 0, 4.00
M, 106492708, 3, -211.824844, 810.025635, -161.420074, 1, 0, 0, 0, 4.00
M, 106492708, 4, -268.265320, 816.372986, -174.981400, 1, 0, 0, 0, 4.00
M, 106492708, 5, -176.438019, 810.660706, -162.376358, 1, 0, 0, 0, 3.34
M, 106492708, 6, -152.775360, 811.604126, -163.464951, 1, 0, 0, 0, 4.00
M, 106492708, 7, -129.998108, 811.069885, -167.772491, 1, 0, 0, 0, 4.00
M, 106493750, 0, -313.129303, 818.583130, -181.382324, 1, 0, 0, 0, 4.00
M, 106493750, 1, -240.816254, 809.909668, -165.874985, 1, 0, 0, 0, 4.00
M, 106493750, 2, -316.177612, 816.965332, -223.966202, 1, 0, 0, 0, 3.55
M, 106493750, 3, -211.824173, 810.025513, -161.420547, 1, 0, 0, 0, 4.00
M, 106493750, 4, -268.266388, 816.371704, -174.982803, 1, 0, 0, 0, 4.00
M, 106493750, 5, -176.435455, 810.659485, -162.375290, 1, 0, 0, 0, 4.00
M, 106493750, 6, -152.778351, 811.603760, -163.473770, 1, 0, 0, 0, 3.52
M, 106493750, 7, -129.996765, 811.070679, -167.772583, 1, 0, 0, 0, 4.00
M, 106494792, 0, -313.128784, 818.583374, -181.382263, 1, 0, 0, 0, 4.00
M, 106494792, 1, -240.818008, 809.908325, -165.876053, 1, 0, 0, 0, 4.00
M, 106494792, 2, -316.178925, 816.962158, -223.968643, 1, 0, 0, 0, 4.00
M, 106494792, 3, -211.829590, 810.042786, -161.424591, 1, 0, 0, 0, 3.79
M, 106494792, 4, -268.267395, 816.370300, -174.984177, 1, 0, 0, 0, 4.00
M, 106494792, 5, -176.434952, 810.660461, -162.376297, 1, 0, 0, 0, 4.00
M, 106494792, 6, -152.776566, 811.603516, -163.472290, 1, 0, 0, 0, 4.00
M, 106494792, 7, -130.008331, 811.060913, -167.778687, 1, 0, 0, 0, 3.07
M, 106495833, 0, -313.130798, 818.579285, -181.386520, 1, 0, 0, 0, 3.57
M, 106495833, 1, -240.819763, 809.907043, -165.877121, 1, 0, 0, 0, 4.00
M, 106495833, 2, -316.178497, 816.962097, -223.969086, 1, 0, 0, 0, 4.00
M, 106495833, 3, -211.827896, 810.039795, -161.424484, 1, 0, 0, 0, 4.00
M, 106495833, 4, -268.282013, 816.380493, -174.979767, 1, 0, 0, 0, 3.37
M, 106495833, 5, -176.434509, 810.661499, -162.377380, 1, 0, 0, 0, 4.00
M, 106495833, 6, -152.775879, 811.603210, -163.473267, 1, 0, 0, 0, 4.00
M, 106495833, 7, -130.004898, 811.063538, -167.777802, 1, 0, 0, 0, 4.00
M, 106496875, 0, -313.129913, 818.580078, -181.385773, 1, 0, 0, 0, 4.00
M, 106496875, 1, -240.813873, 809.915527, -165.875809, 1, 0, 0, 0, 3.72
M, 106496875, 2, -316.178162, 816.961914, -223.969528, 1, 0, 0, 0, 4.00
M, 106496875, 3, -211.827866, 810.041504, -161.425339, 1, 0, 0, 0, 4.00
M, 106496875, 4, -268.280823, 816.377441, -174.982086, 1, 0, 0, 0, 4.00
M, 106496875, 5, -176.446609, 810.650452, -162.384583, 1, 0, 0, 0, 3.34
M, 106496875, 6, -152.775192, 811.602844, -163.474167, 1, 0, 0, 0, 4.00
M, 106496875, 7, -130.004959, 811.063293, -167.778534, 1, 0, 0, 0, 4.00
M, 106497917, 0, -313.129669, 818.579834, -181.386215, 1, 0, 0, 0, 4.00
M, 106497917, 1, -240.816849, 809.912720, -165.877304, 1, 0, 0, 0, 4.00
M, 106497917, 2, -316.179474, 816.979492, -223.972458, 1, 0, 0, 0, 3.55
M, 106497917, 3, -211.827896, 810.043030, -161.426208, 1, 0, 0, 0, 4.00
M, 106497917, 4, -268.283325, 816.377258, -174.982864, 1, 0, 0, 0, 4.00
M, 106497917, 5, -176.444016, 810.653503, -162.384613, 1, 0, 0, 0, 4.00
M, 106497917, 6, -152.787140, 811.600891, -163.462814, 1, 0, 0, 0, 3.52
M, 106497917, 7, -130.005020, 811.063049, -167.779282, 1, 0, 0, 0, 4.00
M, 106498958, 0, -313.129486, 818.579590, -181.386673, 1, 0, 0, 0, 4.00
M, 106498958, 1, -240.817764, 809.912476, -165.878143, 1, 0, 0, 0, 4.00
M, 106498958, 2, -316.178802, 816.976379, -223.972458, 1, 0, 0, 0, 4.00
M, 106498958, 3, -211.825928, 810.039001, -161.424210, 1, 0, 0, 0, 3.79
M, 106498958, 4, -268.285828, 816.377380, -174.983582, 1, 0, 0, 0, 4.00
M, 106498958, 5, -176.444901, 810.653259, -162.386322, 1, 0, 0, 0, 4.00
M, 106498958, 6, -152.784363, 811.600891, -163.465790, 1, 0, 0, 0, 4.00
M, 106498958, 7, -130.002319, 811.074219, -167.771362, 1, 0, 0, 0, 3.07
M, 106500000, 0, -313.126740, 818.583679, -181.378677, 1, 0, 0, 0, 3.57
M, 106500000, 1, -240.818634, 809.912170, -165.878906, 1, 0, 0, 0, 4.00
M, 106500000, 2, -316.178619, 816.978149, -223.973114, 1, 0, 0, 0, 4.00
M, 106500000, 3, -211.826279, 810.041565, -161.425552, 1, 0, 0, 0, 4.00
M, 106500000, 4, -268.274506, 816.382263, -174.971985, 1, 0, 0, 0, 3.37
M, 106500000, 5, -176.445801, 810.652954, -162.388046, 1, 0, 0, 0, 4.00
M, 106500000, 6, -152.785080, 811.600342, -163.465393, 1, 0, 0, 0, 4.00
M, 106500000, 7, -130.002884, 811.072021, -167.773529, 1, 0, 0, 0, 4.00
M, 106501042, 0, -313.126862, 818.582764, -181.380493, 1, 0, 0, 0, 4.00
M, 106501042, 1, -240.818817, 809.905762, -165.877777, 1, 0, 0, 0, 3.72
M, 106501042, 2, -316.178406, 816.979797, -223.973831, 1, 0, 0, 0, 4.00
M, 106501042, 3, -211.826050, 810.042725, -161.426117, 1, 0, 0, 0, 4.00
M, 106501042, 4, -268.279327, 816.381470, -174.974762, 1, 0, 0, 0, 4.00
M, 106501042, 5, -176.437103, 810.662964, -162.378815, 1, 0, 0, 0, 3.34
M, 106501042, 6, -152.785736, 811.599915, -163.464981, 1, 0, 0, 0, 4.00
M, 106501042, 7, -130.002640, 811.072876, -167.773361, 1, 0, 0, 0, 4.00
M, 106502083, 0, -313.126404, 818.583069, -181.380051, 1, 0, 0, 0, 4.00
M, 106502083, 1, -240.819885, 809.906555, -165.878906, 1, 0, 0, 0, 4.00
M, 106502083, 2, -316.158661, 816.998840, -223.959457, 1, 0, 0, 0, 3.55
M, 106502083, 3, -211.825867, 810.043701, -161.426682, 1, 0, 0, 0, 4.00
M, 106502083, 4, -268.280334, 816.381958, -174.974167, 1, 0, 0, 0, 4.00
M, 106502083, 5, -176.439606, 810.660889, -162.382355, 1, 0, 0, 0, 4.00
M, 106502083, 6, -152.782394, 811.600891, -163.462128, 1, 0, 0, 0, 3.52
M, 106502083, 7, -130.002426, 811.073914, -167.773148, 1, 0, 0, 0, 4.00
M, 106503125, 0, -313.125916, 818.583374, -181.379578, 1, 0, 0, 0, 4.00
M, 106503125, 1, -240.820755, 809.905457, -165.879562, 1, 0, 0, 0, 4.00
M, 106503125, 2, -316.161713, 816.997803, -223.962677, 1, 0, 0, 0, 4.00
M, 106503125, 3, -211.815262, 810.052429, -161.413864, 1, 0, 0, 0, 3.79
M, 106503125, 4, -268.281281, 816.382324, -174.973572, 1, 0, 0, 0, 4.00
M, 106503125, 5, -176.439423, 810.661865, -162.382889, 1, 0, 0, 0, 4.00
M, 106503125, 6, -152.783768, 811.600098, -163.462097, 1, 0, 0, 0, 4.00
M, 106503125, 7, -130.007889, 811.080200, -167.780594, 1, 0, 0, 0, 3.07
M, 106504167, 0, -313.133545, 818.585938, -181.384277, 1, 0, 0, 0, 3.57
M, 106504167, 1, -240.821548, 809.904602, -165.880157, 1, 0, 0, 0, 4.00
M, 106504167, 2, -316.159332, 817.001404, -223.961731, 1, 0, 0, 0, 4.00
M, 106504167, 3, -211.816742, 810.052368, -161.416611, 1, 0, 0, 0, 4.00
M, 106504167, 4, -268.285339, 816.375244, -174.982330, 1, 0, 0, 0, 3.37
M, 106504167, 5, -176.439270, 810.662598, -162.383392, 1, 0, 0, 0, 4.00
M, 106504167, 6, -152.784012, 811.599792, -163.461411, 1, 0, 0, 0, 4.00
M, 106504167, 7, -130.006760, 811.080261, -167.779175, 1, 0, 0, 0, 4.00
M, 106505208, 0, -313.131775, 818.585815, -181.382980, 1, 0, 0, 0, 4.00
M, 106505208, 1, -240.825424, 809.897522, -165.875305, 1, 0, 0, 0, 3.72
M, 106505208, 2, -316.157043, 817.005127, -223.960831, 1, 0, 0, 0, 4.00
M, 106505208, 3, -211.815430, 810.054321, -161.415710, 1, 0, 0, 0, 4.00
M, 106505208, 4, -268.285889, 816.377014, -174.980148, 1, 0, 0, 0, 4.00
M, 106505208, 5, -176.448090, 810.662598, -162.377914, 1, 0, 0, 0, 3.34
M, 106505208, 6, -152.784195, 811.599487, -163.460693, 1, 0, 0, 0, 4.00
M, 106505208, 7, -130.007111, 811.081909, -167.779800, 1, 0, 0, 0, 4.00
M, 106506250, 0, -313.132111, 818.586365, -181.383087, 1, 0, 0, 0, 4.00
M, 106506250, 1, -240.825760, 809.897522, -165.876831, 1, 0, 0, 0, 4.00
M, 106506250, 2, -316.173035, 816.993713, -223.971146, 1, 0, 0, 0, 3.55
M, 106506250, 3, -211.814056, 810.056152, -161.414825, 1, 0, 0, 0, 4.00
M, 106506250, 4, -268.287262, 816.376648, -174.980606, 1, 0, 0, 0, 4.00
M, 106506250, 5, -176.446457, 810.663635, -162.379471, 1, 0, 0, 0, 4.00
M, 106506250, 6, -152.793182, 811.604065, -163.467300, 1, 0, 0, 0, 3.52
M, 106506250, 7, -130.007523, 811.083374, -167.780426, 1, 0, 0, 0, 4.00
M, 106507292, 0, -313.132477, 818.586914, -181.383148, 1, 0, 0, 0, 4.00
M, 106507292, 1, -240.826981, 809.895874, -165.876862, 1, 0, 0, 0, 4.00
M, 106507292, 2, -316.167725, 816.999817, -223.968369, 1, 0, 0, 0, 4.00
M, 106507292, 3, -211.825211, 810.049011, -161.420517, 1, 0, 0, 0, 3.79
M, 106507292, 4, -268.288574, 816.376343, -174.980957, 1, 0, 0, 0, 4.00
M, 106507292, 5, -176.447296, 810.664246, -162.379318, 1, 0, 0, 0, 4.00
M, 106507292, 6, -152.791992, 811.603027, -163.465393, 1, 0, 0, 0, 4.00
M, 106507292, 7, -130.007401, 811.077698, -167.777206, 1, 0, 0, 0, 3.07
M, 106508333, 0, -313.139618, 818.593201, -181.386795, 1, 0, 0, 0, 3.57
M, 106508333, 1, -240.828079, 809.894409, -165.876862, 1, 0, 0, 0, 4.00
M, 106508333, 2, -316.167358, 817.001831, -223.968643, 1, 0, 0, 0, 4.00
M, 106508333, 3, -211.821747, 810.052551, -161.418518, 1, 0, 0, 0, 4.00
M, 106508333, 4, -268.271759, 816.386719, -174.970016, 1, 0, 0, 0, 3.37
M, 106508333, 5, -176.448120, 810.665039, -162.379196, 1, 0, 0, 0, 4.00
M, 106508333, 6, -152.793182, 811.603271, -163.465515, 1, 0, 0, 0, 4.00
M, 106508333, 7, -130.007889, 811.080444, -167.778519, 1, 0, 0, 0, 4.00
M, 106509375, 0, -313.138916, 818.592773, -181.386307, 1, 0, 0, 0, 4.00
M, 106509375, 1, -240.812103, 809.932556, -165.874649, 1, 0, 0, 0, 3.72
M, 106509375, 2, -316.167053, 817.003784, -223.968903, 1, 0, 0, 0, 4.00
M, 106509375, 3, -211.821747, 810.053467, -161.418335, 1, 0, 0, 0, 4.00
M, 106509375, 4, -268.276123, 816.384644, -174.972321, 1, 0, 0, 0, 4.00
M, 106509375, 5, -176.441666, 810.665833, -162.365097, 1, 0, 0, 0, 3.34
M, 106509375, 6, -152.794388, 811.603516, -163.465637, 1, 0, 0, 0, 4.00
M, 106509375, 7, -130.008179, 811.081299, -167.778687, 1, 0, 0, 0, 4.00
M, 106510417, 0, -313.140045, 818.593994, -181.386795, 1, 0, 0, 0, 4.00
M, 106510417, 1, -240.816132, 809.924377, -165.875031, 1, 0, 0, 0, 4.00
M, 106510417, 2, -316.173218, 816.979980, -223.951767, 1, 0, 0, 0, 3.55
M, 106510417, 3, -211.821747, 810.054504, -161.418137, 1, 0, 0, 0, 4.00
M, 106510417, 4, -268.275452, 816.385498, -174.971481, 1, 0, 0, 0, 4.00
M, 106510417, 5, -176.443680, 810.666626, -162.367249, 1, 0, 0, 0, 4.00
M, 106510417, 6, -152.781738, 811.613037, -163.458221, 1, 0, 0, 0, 3.52
M, 106510417, 7, -130.008514, 811.082031, -167.778931, 1, 0, 0, 0, 4.00
M, 106511458, 0, -313.141174, 818.595032, -181.387268, 1, 0, 0, 0, 4.00
M, 106511458, 1, -240.815445, 809.927063, -165.874802, 1, 0, 0, 0, 4.00
M, 106511458, 2, -316.171844, 816.986206, -223.954926, 1, 0, 0, 0, 4.00
M, 106511458, 3, -211.818268, 810.051697, -161.404160, 1, 0, 0, 0, 3.79
M, 106511458, 4, -268.274872, 816.386414, -174.970642, 1, 0, 0, 0, 4.00
M, 106511458, 5, -176.443710, 810.667480, -162.365601, 1, 0, 0, 0, 4.00
M, 106511458, 6, -152.785263, 811.611633, -163.459625, 1, 0, 0, 0, 4.00
M, 106511458, 7, -129.998581, 811.077148, -167.767639, 1, 0, 0, 0, 3.07
M, 106512500, 0, -313.140808, 818.600281, -181.392746, 1, 0, 0, 0, 3.57
M, 106512500, 1, -240.814758, 809.929749, -165.874619, 1, 0, 0, 0, 4.00
M, 106512500, 2, -316.172180, 816.985535, -223.953323, 1, 0, 0, 0, 4.00
M, 106512500, 3, -211.818832, 810.053101, -161.406235, 1, 0, 0, 0, 4.00
M, 106512500, 4, -268.276062, 816.393494, -174.973892, 1, 0, 0, 0, 3.37
M, 106512500, 5, -176.443741, 810.668152, -162.363968, 1, 0, 0, 0, 4.00
M, 106512500, 6, -152.785019, 811.612854, -163.458939, 1, 0, 0, 0, 4.00
M, 106512500, 7, -130.000610, 811.078796, -167.769745, 1, 0, 0, 0, 4.00
M, 106513542, 0, -313.142120, 818.600769, -181.392395, 1, 0, 0, 0, 4.00
M, 106513542, 1, -240.820755, 809.920959, -165.863480, 1, 0, 0, 0, 3.72
M, 106513542, 2, -316.172546, 816.984802, -223.951691, 1, 0, 0, 0, 4.00
M, 106513542, 3, -211.818451, 810.053833, -161.404541, 1, 0, 0, 0, 4.00
M, 106513542, 4, -268.275085, 816.393250, -174.972397, 1, 0, 0, 0, 4.00
M, 106513542, 5, -176.449768, 810.672546, -162.367371, 1, 0, 0, 0, 3.34
M, 106513542, 6, -152.784668, 811.614136, -163.458191, 1, 0, 0, 0, 4.00
M, 106513542, 7, -129.999863, 811.078918, -167.768738, 1, 0, 0, 0, 4.00
M, 106514583, 0, -313.143097, 818.602356, -181.393402, 1, 0, 0, 0, 4.00
M, 106514583, 1, -240.818939, 809.925720, -165.865021, 1, 0, 0, 0, 4.00
M, 106514583, 2, -316.184479, 816.988098, -223.978119, 1, 0, 0, 0, 3.55
M, 106514583, 3, -211.818054, 810.054260, -161.402847, 1, 0, 0, 0, 4.00
M, 106514583, 4, -268.274750, 816.394714, -174.972076, 1, 0, 0, 0, 4.00
M, 106514583, 5, -176.448776, 810.672791, -162.364883, 1, 0, 0, 0, 4.00
M, 106514583, 6, -152.793549, 811.610291, -163.466324, 1, 0, 0, 0, 3.52
M, 106514583, 7, -129.999130, 811.079041, -167.767700, 1, 0, 0, 0, 4.00
M, 106515625, 0, -313.144043, 818.604065, -181.394394, 1, 0, 0, 0, 4.00
M, 106515625, 1, -240.818970, 809.927124, -165.863586, 1, 0, 0, 0, 4.00
M, 106515625, 2, -316.182922, 816.986755, -223.971863, 1, 0, 0, 0, 4.00
M, 106515625, 3, -211.833618, 810.053467, -161.404327, 1, 0, 0, 0, 3.79
M, 106515625, 4, -268.274323, 816.396240, -174.971664, 1, 0, 0, 0, 4.00
M, 106515625, 5, -176.449524, 810.673889, -162.363785, 1, 0, 0, 0, 4.00
M, 106515625, 6, -152.791763, 811.612305, -163.464203, 1, 0, 0, 0, 4.00
M, 106515625, 7, -130.014023, 811.072083, -167.777435, 1, 0, 0, 0, 3.07
M, 106516667, 0, -313.136047, 818.601196, -181.382431, 1, 0, 0, 0, 3.57
M, 106516667, 1, -240.818985, 809.928528, -165.862228, 1, 0, 0, 0, 4.00
M, 106516667, 2, -316.184601, 816.986389, -223.973328, 1, 0, 0, 0, 4.00
M, 106516667, 3, -211.830627, 810.054138, -161.402130, 1, 0, 0, 0, 4.00
M, 106516667, 4, -268.277832, 816.390686, -174.964066, 1, 0, 0, 0, 3.37
M, 106516667, 5, -176.450211, 810.674927, -162.362686, 1, 0, 0, 0, 4.00
M, 106516667, 6, -152.792419, 811.612976, -163.464447, 1, 0, 0, 0, 4.00
M, 106516667, 7, -130.010681, 811.073242, -167.774643, 1, 0, 0, 0, 4.00
M, 106517708, 0, -313.138489, 818.603455, -181.385590, 1, 0, 0, 0, 4.00
M, 106517708, 1, -240.807602, 809.937317, -165.864899, 1, 0, 0, 0, 3.72
M, 106517708, 2, -316.186127, 816.986145, -223.974716, 1, 0, 0, 0, 4.00
M, 106517708, 3, -211.832001, 810.054504, -161.400787, 1, 0, 0, 0, 4.00
M, 106517708, 4, -268.276764, 816.393311, -174.964920, 1, 0, 0, 0, 4.00
M, 106517708, 5, -176.446487, 810.665833, -162.364288, 1, 0, 0, 0, 3.34
M, 106517708, 6, -152.793137, 811.613586, -163.464722, 1, 0, 0, 0, 4.00
M, 106517708, 7, -130.011612, 811.072571, -167.774811, 1, 0, 0, 0, 4.00
M, 106518750, 0, -313.138550, 818.604492, -181.385178, 1, 0, 0, 0, 4.00
M, 106518750, 1, -240.809479, 809.937683, -165.862793, 1, 0, 0, 0, 4.00
M, 106518750, 2, -316.175842, 816.979004, -223.956268, 1, 0, 0, 0, 3.55
M, 106518750, 3, -211.833374, 810.054871, -161.399445, 1, 0, 0, 0, 4.00
M, 106518750, 4, -268.276825, 816.393982, -174.963791, 1, 0, 0, 0, 4.00
M, 106518750, 5, -176.447891, 810.668701, -162.362778, 1, 0, 0, 0, 4.00
M, 106518750, 6, -152.799393, 811.602295, -163.467331, 1, 0, 0, 0, 3.52
M, 106518750, 7, -130.012589, 811.071899, -167.774933, 1, 0, 0, 0, 4.00
M, 106519792, 0, -313.138428, 818.605591, -181.384735, 1, 0, 0, 0, 4.00
M, 106519792, 1, -240.808258, 809.939941, -165.861862, 1, 0, 0, 0, 4.00
M, 106519792, 2, -316.179474, 816.979919, -223.961014, 1, 0, 0, 0, 4.00
M, 106519792, 3, -211.825424, 810.056641, -161.399445, 1, 0, 0, 0, 3.79
M, 106519792, 4, -268.276825, 816.394897, -174.962601, 1, 0, 0, 0, 4.00
M, 106519792, 5, -176.448090, 810.668640, -162.361969, 1, 0, 0, 0, 4.00
M, 106519792, 6, -152.799088, 811.605042, -163.467194, 1, 0, 0, 0, 4.00
M, 106519792, 7, -130.013245, 811.085754, -167.781433, 1, 0, 0, 0, 3.07
M, 106520833, 0, -313.141998, 818.590454, -181.378677, 1, 0, 0, 0, 3.57
M, 106520833, 1, -240.807037, 809.942383, -165.860855, 1, 0, 0, 0, 4.00
M, 106520833, 2, -316.179718, 816.978821, -223.960266, 1, 0, 0, 0, 4.00
M, 106520833, 3, -211.828308, 810.056763, -161.397888, 1, 0, 0, 0, 4.00
M, 106520833, 4, -268.261871, 816.394653, -174.962479, 1, 0, 0, 0, 3.37
M, 106520833, 5, -176.448303, 810.668762, -162.361160, 1, 0, 0, 0, 4.00
M, 106520833, 6, -152.800400, 811.604492, -163.467667, 1, 0, 0, 0, 4.00
M, 106520833, 7, -130.014236, 811.082642, -167.780502, 1, 0, 0, 0, 4.00
M, 106521875, 0, -313.141479, 818.594116, -181.379242, 1, 0, 0, 0, 4.00
M, 106521875, 1, -240.823761, 809.905151, -165.855423, 1, 0, 0, 0, 4.58
M, 106521875, 2, -316.180054, 816.977722, -223.959518, 1, 0, 0, 0, 4.00
M, 106521875, 3, -211.828613, 810.057373, -161.396667, 1, 0, 0, 0, 4.00
M, 106521875, 4, -268.264374, 816.395447, -174.961166, 1, 0, 0, 0, 4.00
M, 106521875, 5, -176.442261, 810.666870, -162.367096, 1, 0, 0, 0, 3.34
M, 106521875, 6, -152.801651, 811.603882, -163.468170, 1, 0, 0, 0, 4.00
M, 106521875, 7, -130.015091, 811.083679, -167.781372, 1, 0, 0, 0, 4.00
